Start,Finish,Heart Rate (count/min)
02-Jun-2018 13:28,02-Jun-2018 13:28,90.0
02-Jun-2018 13:28,02-Jun-2018 13:28,78.0
02-Jun-2018 13:28,02-Jun-2018 13:28,74.0
02-Jun-2018 13:28,02-Jun-2018 13:28,74.0
02-Jun-2018 13:28,02-Jun-2018 13:28,75.0
02-Jun-2018 13:29,02-Jun-2018 13:29,77.0
02-Jun-2018 13:29,02-Jun-2018 13:29,76.0
02-Jun-2018 13:29,02-Jun-2018 13:29,75.0
02-Jun-2018 13:29,02-Jun-2018 13:29,74.0
02-Jun-2018 13:29,02-Jun-2018 13:29,75.0
02-Jun-2018 13:29,02-Jun-2018 13:29,85.0
02-Jun-2018 13:29,02-Jun-2018 13:29,85.0
02-Jun-2018 13:29,02-Jun-2018 13:29,85.0
02-Jun-2018 13:29,02-Jun-2018 13:29,85.0
02-Jun-2018 13:30,02-Jun-2018 13:30,83.0
02-Jun-2018 13:30,02-Jun-2018 13:30,83.0
02-Jun-2018 13:30,02-Jun-2018 13:30,85.0
02-Jun-2018 13:30,02-Jun-2018 13:30,85.0
02-Jun-2018 13:30,02-Jun-2018 13:30,84.0
02-Jun-2018 13:30,02-Jun-2018 13:30,82.0
02-Jun-2018 13:30,02-Jun-2018 13:30,79.0
02-Jun-2018 13:30,02-Jun-2018 13:30,82.0
02-Jun-2018 13:30,02-Jun-2018 13:30,82.0
02-Jun-2018 13:30,02-Jun-2018 13:30,83.0
02-Jun-2018 13:30,02-Jun-2018 13:30,85.0
02-Jun-2018 13:31,02-Jun-2018 13:31,83.0
02-Jun-2018 13:31,02-Jun-2018 13:31,75.0
02-Jun-2018 13:31,02-Jun-2018 13:31,66.0
02-Jun-2018 13:32,02-Jun-2018 13:32,62.0
02-Jun-2018 13:32,02-Jun-2018 13:32,62.0
02-Jun-2018 13:32,02-Jun-2018 13:32,61.0
02-Jun-2018 13:32,02-Jun-2018 13:32,68.0
02-Jun-2018 13:32,02-Jun-2018 13:32,64.0
02-Jun-2018 13:32,02-Jun-2018 13:32,68.0
02-Jun-2018 13:32,02-Jun-2018 13:32,68.0
02-Jun-2018 13:32,02-Jun-2018 13:32,68.0
02-Jun-2018 13:32,02-Jun-2018 13:32,70.0
02-Jun-2018 13:32,02-Jun-2018 13:32,71.0
02-Jun-2018 13:32,02-Jun-2018 13:32,71.0
02-Jun-2018 13:32,02-Jun-2018 13:32,71.0
02-Jun-2018 13:33,02-Jun-2018 13:33,71.0
02-Jun-2018 13:33,02-Jun-2018 13:33,71.0
02-Jun-2018 13:33,02-Jun-2018 13:33,77.0
02-Jun-2018 13:33,02-Jun-2018 13:33,72.0
02-Jun-2018 13:33,02-Jun-2018 13:33,71.0
02-Jun-2018 13:33,02-Jun-2018 13:33,95.0
02-Jun-2018 13:33,02-Jun-2018 13:33,95.0
02-Jun-2018 13:33,02-Jun-2018 13:33,95.0
02-Jun-2018 13:33,02-Jun-2018 13:33,94.0
02-Jun-2018 13:33,02-Jun-2018 13:33,94.0
02-Jun-2018 13:34,02-Jun-2018 13:34,93.0
02-Jun-2018 13:34,02-Jun-2018 13:34,86.0
02-Jun-2018 13:34,02-Jun-2018 13:34,86.0
02-Jun-2018 13:34,02-Jun-2018 13:34,86.0
02-Jun-2018 13:34,02-Jun-2018 13:34,77.0
02-Jun-2018 13:34,02-Jun-2018 13:34,78.0
02-Jun-2018 13:34,02-Jun-2018 13:34,82.0
02-Jun-2018 13:34,02-Jun-2018 13:34,85.0
02-Jun-2018 13:34,02-Jun-2018 13:34,85.0
02-Jun-2018 13:34,02-Jun-2018 13:34,85.0
02-Jun-2018 13:35,02-Jun-2018 13:35,86.0
02-Jun-2018 13:35,02-Jun-2018 13:35,85.0
02-Jun-2018 13:35,02-Jun-2018 13:35,72.0
02-Jun-2018 13:35,02-Jun-2018 13:35,72.0
02-Jun-2018 13:35,02-Jun-2018 13:35,72.0
02-Jun-2018 13:35,02-Jun-2018 13:35,74.0
02-Jun-2018 13:35,02-Jun-2018 13:35,75.0
02-Jun-2018 13:35,02-Jun-2018 13:35,75.0
02-Jun-2018 13:35,02-Jun-2018 13:35,75.0
02-Jun-2018 13:35,02-Jun-2018 13:35,75.0
02-Jun-2018 13:35,02-Jun-2018 13:35,75.0
02-Jun-2018 13:36,02-Jun-2018 13:36,75.0
02-Jun-2018 13:36,02-Jun-2018 13:36,75.0
02-Jun-2018 13:36,02-Jun-2018 13:36,75.0
02-Jun-2018 13:37,02-Jun-2018 13:37,81.0
02-Jun-2018 13:37,02-Jun-2018 13:37,77.0
02-Jun-2018 13:37,02-Jun-2018 13:37,77.0
02-Jun-2018 13:37,02-Jun-2018 13:37,76.0
02-Jun-2018 13:37,02-Jun-2018 13:37,76.0
02-Jun-2018 13:37,02-Jun-2018 13:37,77.0
02-Jun-2018 13:37,02-Jun-2018 13:37,77.0
02-Jun-2018 13:37,02-Jun-2018 13:37,77.0
02-Jun-2018 13:37,02-Jun-2018 13:37,77.0
02-Jun-2018 13:37,02-Jun-2018 13:37,77.0
02-Jun-2018 13:37,02-Jun-2018 13:37,77.0
02-Jun-2018 13:37,02-Jun-2018 13:37,76.0
02-Jun-2018 13:38,02-Jun-2018 13:38,63.0
02-Jun-2018 13:38,02-Jun-2018 13:38,62.0
02-Jun-2018 13:38,02-Jun-2018 13:38,85.0
02-Jun-2018 13:38,02-Jun-2018 13:38,73.0
02-Jun-2018 13:38,02-Jun-2018 13:38,67.0
02-Jun-2018 13:38,02-Jun-2018 13:38,68.0
02-Jun-2018 13:38,02-Jun-2018 13:38,68.0
02-Jun-2018 13:38,02-Jun-2018 13:38,68.0
02-Jun-2018 13:38,02-Jun-2018 13:38,70.0
02-Jun-2018 13:39,02-Jun-2018 13:39,71.0
02-Jun-2018 13:39,02-Jun-2018 13:39,77.0
02-Jun-2018 13:39,02-Jun-2018 13:39,76.0
02-Jun-2018 13:39,02-Jun-2018 13:39,76.0
02-Jun-2018 13:39,02-Jun-2018 13:39,75.0
02-Jun-2018 13:39,02-Jun-2018 13:39,73.0
02-Jun-2018 13:39,02-Jun-2018 13:39,72.0
02-Jun-2018 13:39,02-Jun-2018 13:39,72.0
02-Jun-2018 13:39,02-Jun-2018 13:39,72.0
02-Jun-2018 13:39,02-Jun-2018 13:39,68.0
02-Jun-2018 13:39,02-Jun-2018 13:39,70.0
02-Jun-2018 13:39,02-Jun-2018 13:39,70.0
02-Jun-2018 13:40,02-Jun-2018 13:40,77.0
02-Jun-2018 13:40,02-Jun-2018 13:40,78.0
02-Jun-2018 13:40,02-Jun-2018 13:40,78.0
02-Jun-2018 13:40,02-Jun-2018 13:40,79.0
02-Jun-2018 13:40,02-Jun-2018 13:40,78.0
02-Jun-2018 13:40,02-Jun-2018 13:40,78.0
02-Jun-2018 13:40,02-Jun-2018 13:40,78.0
02-Jun-2018 13:40,02-Jun-2018 13:40,78.0
02-Jun-2018 13:40,02-Jun-2018 13:40,77.0
02-Jun-2018 13:40,02-Jun-2018 13:40,73.0
02-Jun-2018 13:40,02-Jun-2018 13:40,74.0
02-Jun-2018 13:41,02-Jun-2018 13:41,74.0
02-Jun-2018 13:41,02-Jun-2018 13:41,74.0
02-Jun-2018 13:41,02-Jun-2018 13:41,74.0
02-Jun-2018 13:41,02-Jun-2018 13:41,81.0
02-Jun-2018 13:41,02-Jun-2018 13:41,79.0
02-Jun-2018 13:41,02-Jun-2018 13:41,72.0
02-Jun-2018 13:41,02-Jun-2018 13:41,72.0
02-Jun-2018 13:41,02-Jun-2018 13:41,72.0
02-Jun-2018 13:41,02-Jun-2018 13:41,72.0
02-Jun-2018 13:41,02-Jun-2018 13:41,70.0
02-Jun-2018 13:41,02-Jun-2018 13:41,69.0
02-Jun-2018 13:42,02-Jun-2018 13:42,69.0
02-Jun-2018 13:42,02-Jun-2018 13:42,68.0
02-Jun-2018 13:42,02-Jun-2018 13:42,68.0
02-Jun-2018 13:42,02-Jun-2018 13:42,68.0
02-Jun-2018 13:42,02-Jun-2018 13:42,71.0
02-Jun-2018 13:42,02-Jun-2018 13:42,72.0
02-Jun-2018 13:42,02-Jun-2018 13:42,71.0
02-Jun-2018 13:42,02-Jun-2018 13:42,71.0
02-Jun-2018 13:42,02-Jun-2018 13:42,71.0
02-Jun-2018 13:42,02-Jun-2018 13:42,71.0
02-Jun-2018 13:42,02-Jun-2018 13:42,83.0
02-Jun-2018 13:42,02-Jun-2018 13:42,84.0
02-Jun-2018 13:43,02-Jun-2018 13:43,85.0
02-Jun-2018 13:43,02-Jun-2018 13:43,85.0
02-Jun-2018 13:43,02-Jun-2018 13:43,90.0
02-Jun-2018 13:43,02-Jun-2018 13:43,85.0
02-Jun-2018 13:43,02-Jun-2018 13:43,82.0
02-Jun-2018 13:43,02-Jun-2018 13:43,80.0
02-Jun-2018 13:43,02-Jun-2018 13:43,75.0
02-Jun-2018 13:43,02-Jun-2018 13:43,76.0
02-Jun-2018 13:43,02-Jun-2018 13:43,77.0
02-Jun-2018 13:43,02-Jun-2018 13:43,76.0
02-Jun-2018 13:43,02-Jun-2018 13:43,69.0
02-Jun-2018 13:43,02-Jun-2018 13:43,69.0
02-Jun-2018 13:44,02-Jun-2018 13:44,76.0
02-Jun-2018 13:44,02-Jun-2018 13:44,86.0
02-Jun-2018 13:44,02-Jun-2018 13:44,83.0
02-Jun-2018 13:44,02-Jun-2018 13:44,84.0
02-Jun-2018 13:44,02-Jun-2018 13:44,90.0
02-Jun-2018 13:44,02-Jun-2018 13:44,88.0
02-Jun-2018 13:44,02-Jun-2018 13:44,88.0
02-Jun-2018 13:44,02-Jun-2018 13:44,88.0
02-Jun-2018 13:44,02-Jun-2018 13:44,86.0
02-Jun-2018 13:44,02-Jun-2018 13:44,85.0
02-Jun-2018 13:44,02-Jun-2018 13:44,85.0
02-Jun-2018 13:44,02-Jun-2018 13:44,85.0
02-Jun-2018 13:45,02-Jun-2018 13:45,85.0
02-Jun-2018 13:45,02-Jun-2018 13:45,85.0
02-Jun-2018 13:45,02-Jun-2018 13:45,80.0
02-Jun-2018 13:45,02-Jun-2018 13:45,84.0
02-Jun-2018 13:45,02-Jun-2018 13:45,84.0
02-Jun-2018 13:45,02-Jun-2018 13:45,85.0
02-Jun-2018 13:45,02-Jun-2018 13:45,84.0
02-Jun-2018 13:45,02-Jun-2018 13:45,101.0
02-Jun-2018 13:45,02-Jun-2018 13:45,95.0
02-Jun-2018 13:46,02-Jun-2018 13:46,102.0
02-Jun-2018 13:46,02-Jun-2018 13:46,101.0
02-Jun-2018 13:47,02-Jun-2018 13:47,83.0
02-Jun-2018 13:47,02-Jun-2018 13:47,84.0
02-Jun-2018 13:47,02-Jun-2018 13:47,85.0
02-Jun-2018 13:47,02-Jun-2018 13:47,84.0
02-Jun-2018 13:47,02-Jun-2018 13:47,84.0
02-Jun-2018 13:47,02-Jun-2018 13:47,83.0
02-Jun-2018 13:47,02-Jun-2018 13:47,83.0
02-Jun-2018 13:47,02-Jun-2018 13:47,84.0
02-Jun-2018 13:48,02-Jun-2018 13:48,77.0
02-Jun-2018 13:48,02-Jun-2018 13:48,75.0
02-Jun-2018 13:48,02-Jun-2018 13:48,75.0
02-Jun-2018 13:48,02-Jun-2018 13:48,74.0
02-Jun-2018 13:48,02-Jun-2018 13:48,75.0
02-Jun-2018 13:48,02-Jun-2018 13:48,77.0
02-Jun-2018 13:48,02-Jun-2018 13:48,77.0
02-Jun-2018 13:48,02-Jun-2018 13:48,76.0
02-Jun-2018 13:48,02-Jun-2018 13:48,75.0
02-Jun-2018 13:48,02-Jun-2018 13:48,68.0
02-Jun-2018 13:48,02-Jun-2018 13:48,68.0
02-Jun-2018 13:49,02-Jun-2018 13:49,68.0
02-Jun-2018 13:49,02-Jun-2018 13:49,67.0
02-Jun-2018 13:49,02-Jun-2018 13:49,67.0
02-Jun-2018 13:49,02-Jun-2018 13:49,67.0
02-Jun-2018 13:49,02-Jun-2018 13:49,68.0
02-Jun-2018 13:49,02-Jun-2018 13:49,68.0
02-Jun-2018 13:49,02-Jun-2018 13:49,68.0
02-Jun-2018 13:49,02-Jun-2018 13:49,68.0
02-Jun-2018 13:49,02-Jun-2018 13:49,68.0
02-Jun-2018 13:49,02-Jun-2018 13:49,68.0
02-Jun-2018 13:49,02-Jun-2018 13:49,68.0
02-Jun-2018 13:49,02-Jun-2018 13:49,68.0
02-Jun-2018 13:50,02-Jun-2018 13:50,68.0
02-Jun-2018 13:50,02-Jun-2018 13:50,68.0
02-Jun-2018 13:50,02-Jun-2018 13:50,81.0
02-Jun-2018 13:50,02-Jun-2018 13:50,81.0
02-Jun-2018 13:50,02-Jun-2018 13:50,74.0
02-Jun-2018 13:50,02-Jun-2018 13:50,80.0
02-Jun-2018 13:50,02-Jun-2018 13:50,89.0
02-Jun-2018 13:50,02-Jun-2018 13:50,89.0
02-Jun-2018 13:50,02-Jun-2018 13:50,91.0
02-Jun-2018 13:51,02-Jun-2018 13:51,92.0
02-Jun-2018 13:51,02-Jun-2018 13:51,92.0
02-Jun-2018 13:51,02-Jun-2018 13:51,92.0
02-Jun-2018 13:51,02-Jun-2018 13:51,92.0
02-Jun-2018 13:51,02-Jun-2018 13:51,94.0
02-Jun-2018 13:51,02-Jun-2018 13:51,94.0
02-Jun-2018 13:51,02-Jun-2018 13:51,99.0
02-Jun-2018 13:51,02-Jun-2018 13:51,104.0
02-Jun-2018 13:51,02-Jun-2018 13:51,104.0
02-Jun-2018 13:52,02-Jun-2018 13:52,106.0
02-Jun-2018 13:52,02-Jun-2018 13:52,106.0
02-Jun-2018 13:52,02-Jun-2018 13:52,104.0
02-Jun-2018 13:52,02-Jun-2018 13:52,104.0
02-Jun-2018 13:54,02-Jun-2018 13:54,89.0
02-Jun-2018 13:54,02-Jun-2018 13:54,89.0
02-Jun-2018 13:55,02-Jun-2018 13:55,99.0
02-Jun-2018 13:55,02-Jun-2018 13:55,109.0
02-Jun-2018 13:55,02-Jun-2018 13:55,109.0
02-Jun-2018 13:55,02-Jun-2018 13:55,100.0
02-Jun-2018 13:55,02-Jun-2018 13:55,99.0
02-Jun-2018 13:55,02-Jun-2018 13:55,99.0
02-Jun-2018 13:55,02-Jun-2018 13:55,100.0
02-Jun-2018 13:55,02-Jun-2018 13:55,97.0
02-Jun-2018 13:56,02-Jun-2018 13:56,97.0
02-Jun-2018 13:56,02-Jun-2018 13:56,98.0
02-Jun-2018 13:56,02-Jun-2018 13:56,98.0
02-Jun-2018 13:56,02-Jun-2018 13:56,97.0
02-Jun-2018 13:56,02-Jun-2018 13:56,98.0
02-Jun-2018 13:56,02-Jun-2018 13:56,101.0
02-Jun-2018 13:56,02-Jun-2018 13:56,102.0
02-Jun-2018 13:56,02-Jun-2018 13:56,105.0
02-Jun-2018 13:56,02-Jun-2018 13:56,108.0
02-Jun-2018 13:56,02-Jun-2018 13:56,108.0
02-Jun-2018 13:56,02-Jun-2018 13:56,102.0
02-Jun-2018 13:57,02-Jun-2018 13:57,96.0
02-Jun-2018 13:57,02-Jun-2018 13:57,96.0
02-Jun-2018 13:57,02-Jun-2018 13:57,95.0
02-Jun-2018 13:57,02-Jun-2018 13:57,106.0
02-Jun-2018 13:57,02-Jun-2018 13:57,108.0
02-Jun-2018 13:57,02-Jun-2018 13:57,109.0
02-Jun-2018 13:57,02-Jun-2018 13:57,109.0
02-Jun-2018 13:57,02-Jun-2018 13:57,108.0
02-Jun-2018 13:57,02-Jun-2018 13:57,101.0
02-Jun-2018 13:57,02-Jun-2018 13:57,100.0
02-Jun-2018 13:57,02-Jun-2018 13:57,106.0
02-Jun-2018 13:57,02-Jun-2018 13:57,104.0
02-Jun-2018 13:58,02-Jun-2018 13:58,110.0
02-Jun-2018 13:58,02-Jun-2018 13:58,114.0
02-Jun-2018 13:59,02-Jun-2018 13:59,101.0
02-Jun-2018 13:59,02-Jun-2018 13:59,101.0
02-Jun-2018 13:59,02-Jun-2018 13:59,99.0
02-Jun-2018 13:59,02-Jun-2018 13:59,99.0
02-Jun-2018 13:59,02-Jun-2018 13:59,101.0
02-Jun-2018 13:59,02-Jun-2018 13:59,101.0
02-Jun-2018 13:59,02-Jun-2018 13:59,101.0
02-Jun-2018 13:59,02-Jun-2018 13:59,102.0
02-Jun-2018 13:59,02-Jun-2018 13:59,103.0
02-Jun-2018 13:59,02-Jun-2018 13:59,103.0
02-Jun-2018 13:59,02-Jun-2018 13:59,102.0
02-Jun-2018 14:00,02-Jun-2018 14:00,99.0
02-Jun-2018 14:00,02-Jun-2018 14:00,98.0
02-Jun-2018 14:00,02-Jun-2018 14:00,97.0
02-Jun-2018 14:00,02-Jun-2018 14:00,110.0
02-Jun-2018 14:00,02-Jun-2018 14:00,109.0
02-Jun-2018 14:00,02-Jun-2018 14:00,108.0
02-Jun-2018 14:00,02-Jun-2018 14:00,106.0
02-Jun-2018 14:00,02-Jun-2018 14:00,106.0
02-Jun-2018 14:00,02-Jun-2018 14:00,108.0
02-Jun-2018 14:00,02-Jun-2018 14:00,108.0
02-Jun-2018 14:00,02-Jun-2018 14:00,107.0
02-Jun-2018 14:01,02-Jun-2018 14:01,108.0
02-Jun-2018 14:01,02-Jun-2018 14:01,107.0
02-Jun-2018 14:01,02-Jun-2018 14:01,107.0
02-Jun-2018 14:01,02-Jun-2018 14:01,107.0
02-Jun-2018 14:01,02-Jun-2018 14:01,94.0
02-Jun-2018 14:02,02-Jun-2018 14:02,95.0
02-Jun-2018 14:02,02-Jun-2018 14:02,96.0
02-Jun-2018 14:02,02-Jun-2018 14:02,98.0
02-Jun-2018 14:02,02-Jun-2018 14:02,103.0
02-Jun-2018 14:02,02-Jun-2018 14:02,102.0
02-Jun-2018 14:02,02-Jun-2018 14:02,93.0
02-Jun-2018 14:02,02-Jun-2018 14:02,94.0
02-Jun-2018 14:02,02-Jun-2018 14:02,94.0
02-Jun-2018 14:02,02-Jun-2018 14:02,93.0
02-Jun-2018 14:02,02-Jun-2018 14:02,92.0
02-Jun-2018 14:02,02-Jun-2018 14:02,60.0
02-Jun-2018 14:02,02-Jun-2018 14:02,88.0
02-Jun-2018 14:03,02-Jun-2018 14:03,86.0
02-Jun-2018 14:03,02-Jun-2018 14:03,86.0
02-Jun-2018 14:03,02-Jun-2018 14:03,89.0
02-Jun-2018 14:03,02-Jun-2018 14:03,91.0
02-Jun-2018 14:03,02-Jun-2018 14:03,95.0
02-Jun-2018 14:03,02-Jun-2018 14:03,97.0
02-Jun-2018 14:03,02-Jun-2018 14:03,96.0
02-Jun-2018 14:03,02-Jun-2018 14:03,94.0
02-Jun-2018 14:04,02-Jun-2018 14:04,93.0
02-Jun-2018 14:04,02-Jun-2018 14:04,93.0
02-Jun-2018 14:04,02-Jun-2018 14:04,93.0
02-Jun-2018 14:04,02-Jun-2018 14:04,93.0
02-Jun-2018 14:04,02-Jun-2018 14:04,95.0
02-Jun-2018 14:06,02-Jun-2018 14:06,197.0
02-Jun-2018 14:07,02-Jun-2018 14:07,90.0
02-Jun-2018 14:07,02-Jun-2018 14:07,90.0
02-Jun-2018 14:07,02-Jun-2018 14:07,90.0
02-Jun-2018 14:07,02-Jun-2018 14:07,89.0
02-Jun-2018 14:07,02-Jun-2018 14:07,97.0
02-Jun-2018 14:07,02-Jun-2018 14:07,98.0
02-Jun-2018 14:07,02-Jun-2018 14:07,99.0
02-Jun-2018 14:08,02-Jun-2018 14:08,94.0
02-Jun-2018 14:08,02-Jun-2018 14:08,90.0
02-Jun-2018 14:08,02-Jun-2018 14:08,89.0
02-Jun-2018 14:08,02-Jun-2018 14:08,89.0
02-Jun-2018 14:08,02-Jun-2018 14:08,89.0
02-Jun-2018 14:08,02-Jun-2018 14:08,90.0
02-Jun-2018 14:08,02-Jun-2018 14:08,91.0
02-Jun-2018 14:08,02-Jun-2018 14:08,91.0
02-Jun-2018 14:08,02-Jun-2018 14:08,91.0
02-Jun-2018 14:08,02-Jun-2018 14:08,91.0
02-Jun-2018 14:08,02-Jun-2018 14:08,91.0
02-Jun-2018 14:09,02-Jun-2018 14:09,93.0
02-Jun-2018 14:09,02-Jun-2018 14:09,90.0
02-Jun-2018 14:09,02-Jun-2018 14:09,91.0
02-Jun-2018 14:09,02-Jun-2018 14:09,91.0
02-Jun-2018 14:10,02-Jun-2018 14:10,189.0
02-Jun-2018 14:10,02-Jun-2018 14:10,190.0
02-Jun-2018 14:10,02-Jun-2018 14:10,190.0
02-Jun-2018 14:10,02-Jun-2018 14:10,190.0
02-Jun-2018 14:10,02-Jun-2018 14:10,188.0
02-Jun-2018 14:10,02-Jun-2018 14:10,187.0
02-Jun-2018 14:11,02-Jun-2018 14:11,95.0
02-Jun-2018 14:11,02-Jun-2018 14:11,99.0
02-Jun-2018 14:11,02-Jun-2018 14:11,90.0
02-Jun-2018 14:11,02-Jun-2018 14:11,89.0
02-Jun-2018 14:11,02-Jun-2018 14:11,89.0
02-Jun-2018 14:11,02-Jun-2018 14:11,88.0
02-Jun-2018 14:11,02-Jun-2018 14:11,88.0
02-Jun-2018 14:11,02-Jun-2018 14:11,88.0
02-Jun-2018 14:11,02-Jun-2018 14:11,87.0
02-Jun-2018 14:11,02-Jun-2018 14:11,92.0
02-Jun-2018 14:11,02-Jun-2018 14:11,92.0
02-Jun-2018 14:12,02-Jun-2018 14:12,91.0
02-Jun-2018 14:12,02-Jun-2018 14:12,91.0
02-Jun-2018 14:12,02-Jun-2018 14:12,91.0
02-Jun-2018 14:12,02-Jun-2018 14:12,88.0
02-Jun-2018 14:12,02-Jun-2018 14:12,86.0
02-Jun-2018 14:12,02-Jun-2018 14:12,94.0
02-Jun-2018 14:12,02-Jun-2018 14:12,94.0
02-Jun-2018 14:12,02-Jun-2018 14:12,94.0
02-Jun-2018 14:12,02-Jun-2018 14:12,94.0
02-Jun-2018 14:12,02-Jun-2018 14:12,91.0
02-Jun-2018 14:12,02-Jun-2018 14:12,94.0
02-Jun-2018 14:12,02-Jun-2018 14:12,93.0
02-Jun-2018 14:13,02-Jun-2018 14:13,91.0
02-Jun-2018 14:13,02-Jun-2018 14:13,89.0
02-Jun-2018 14:13,02-Jun-2018 14:13,90.0
02-Jun-2018 14:13,02-Jun-2018 14:13,81.0
02-Jun-2018 14:13,02-Jun-2018 14:13,81.0
02-Jun-2018 14:14,02-Jun-2018 14:14,92.0
02-Jun-2018 14:14,02-Jun-2018 14:14,92.0
02-Jun-2018 14:14,02-Jun-2018 14:14,92.0
02-Jun-2018 14:14,02-Jun-2018 14:14,86.0
02-Jun-2018 14:14,02-Jun-2018 14:14,86.0
02-Jun-2018 14:14,02-Jun-2018 14:14,90.0
02-Jun-2018 14:14,02-Jun-2018 14:14,92.0
02-Jun-2018 14:14,02-Jun-2018 14:14,92.0
02-Jun-2018 14:14,02-Jun-2018 14:14,91.0
02-Jun-2018 14:14,02-Jun-2018 14:14,87.0
02-Jun-2018 14:14,02-Jun-2018 14:14,82.0
02-Jun-2018 14:14,02-Jun-2018 14:14,82.0
02-Jun-2018 14:15,02-Jun-2018 14:15,80.0
02-Jun-2018 14:15,02-Jun-2018 14:15,86.0
02-Jun-2018 14:15,02-Jun-2018 14:15,87.0
02-Jun-2018 14:15,02-Jun-2018 14:15,87.0
02-Jun-2018 14:15,02-Jun-2018 14:15,87.0
02-Jun-2018 14:15,02-Jun-2018 14:15,87.0
02-Jun-2018 14:15,02-Jun-2018 14:15,87.0
02-Jun-2018 14:15,02-Jun-2018 14:15,87.0
02-Jun-2018 14:15,02-Jun-2018 14:15,87.0
02-Jun-2018 14:15,02-Jun-2018 14:15,87.0
02-Jun-2018 14:16,02-Jun-2018 14:16,88.0
02-Jun-2018 14:16,02-Jun-2018 14:16,88.0
02-Jun-2018 14:16,02-Jun-2018 14:16,89.0
02-Jun-2018 14:16,02-Jun-2018 14:16,89.0
02-Jun-2018 14:16,02-Jun-2018 14:16,87.0
02-Jun-2018 14:16,02-Jun-2018 14:16,86.0
02-Jun-2018 14:16,02-Jun-2018 14:16,86.0
02-Jun-2018 14:16,02-Jun-2018 14:16,92.0
02-Jun-2018 14:16,02-Jun-2018 14:16,91.0
02-Jun-2018 14:16,02-Jun-2018 14:16,88.0
02-Jun-2018 14:16,02-Jun-2018 14:16,87.0
02-Jun-2018 14:16,02-Jun-2018 14:16,92.0
02-Jun-2018 14:17,02-Jun-2018 14:17,94.0
02-Jun-2018 14:17,02-Jun-2018 14:17,93.0
02-Jun-2018 14:17,02-Jun-2018 14:17,94.0
02-Jun-2018 14:17,02-Jun-2018 14:17,93.0
02-Jun-2018 14:17,02-Jun-2018 14:17,90.0
02-Jun-2018 14:17,02-Jun-2018 14:17,92.0
02-Jun-2018 14:17,02-Jun-2018 14:17,92.0
02-Jun-2018 14:17,02-Jun-2018 14:17,92.0
02-Jun-2018 14:17,02-Jun-2018 14:17,95.0
02-Jun-2018 14:17,02-Jun-2018 14:17,94.0
02-Jun-2018 14:17,02-Jun-2018 14:17,92.0
02-Jun-2018 14:17,02-Jun-2018 14:17,92.0
02-Jun-2018 14:18,02-Jun-2018 14:18,93.0
02-Jun-2018 14:18,02-Jun-2018 14:18,91.0
02-Jun-2018 14:18,02-Jun-2018 14:18,91.0
02-Jun-2018 14:18,02-Jun-2018 14:18,91.0
02-Jun-2018 14:18,02-Jun-2018 14:18,91.0
02-Jun-2018 14:18,02-Jun-2018 14:18,86.0
02-Jun-2018 14:18,02-Jun-2018 14:18,87.0
02-Jun-2018 14:18,02-Jun-2018 14:18,87.0
02-Jun-2018 14:18,02-Jun-2018 14:18,86.0
02-Jun-2018 14:18,02-Jun-2018 14:18,86.0
02-Jun-2018 14:18,02-Jun-2018 14:18,86.0
02-Jun-2018 14:18,02-Jun-2018 14:18,87.0
02-Jun-2018 14:19,02-Jun-2018 14:19,87.0
02-Jun-2018 14:19,02-Jun-2018 14:19,87.0
02-Jun-2018 14:19,02-Jun-2018 14:19,88.0
02-Jun-2018 14:19,02-Jun-2018 14:19,88.0
02-Jun-2018 14:19,02-Jun-2018 14:19,88.0
02-Jun-2018 14:19,02-Jun-2018 14:19,88.0
02-Jun-2018 14:19,02-Jun-2018 14:19,88.0
02-Jun-2018 14:19,02-Jun-2018 14:19,88.0
02-Jun-2018 14:19,02-Jun-2018 14:19,89.0
02-Jun-2018 14:19,02-Jun-2018 14:19,88.0
02-Jun-2018 14:19,02-Jun-2018 14:19,87.0
02-Jun-2018 14:20,02-Jun-2018 14:20,85.0
02-Jun-2018 14:20,02-Jun-2018 14:20,80.0
02-Jun-2018 14:20,02-Jun-2018 14:20,79.0
02-Jun-2018 14:20,02-Jun-2018 14:20,86.0
02-Jun-2018 14:20,02-Jun-2018 14:20,93.0
02-Jun-2018 14:20,02-Jun-2018 14:20,92.0
02-Jun-2018 14:20,02-Jun-2018 14:20,85.0
02-Jun-2018 14:20,02-Jun-2018 14:20,91.0
02-Jun-2018 14:20,02-Jun-2018 14:20,92.0
02-Jun-2018 14:21,02-Jun-2018 14:21,99.0
02-Jun-2018 14:21,02-Jun-2018 14:21,99.0
02-Jun-2018 14:21,02-Jun-2018 14:21,105.0
02-Jun-2018 14:21,02-Jun-2018 14:21,98.0
02-Jun-2018 14:21,02-Jun-2018 14:21,99.0
02-Jun-2018 14:21,02-Jun-2018 14:21,98.0
02-Jun-2018 14:21,02-Jun-2018 14:21,97.0
02-Jun-2018 14:22,02-Jun-2018 14:22,93.0
02-Jun-2018 14:22,02-Jun-2018 14:22,93.0
02-Jun-2018 14:22,02-Jun-2018 14:22,88.0
02-Jun-2018 14:22,02-Jun-2018 14:22,88.0
02-Jun-2018 14:22,02-Jun-2018 14:22,88.0
02-Jun-2018 14:22,02-Jun-2018 14:22,88.0
02-Jun-2018 14:22,02-Jun-2018 14:22,89.0
02-Jun-2018 14:22,02-Jun-2018 14:22,92.0
